,step,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
14256,592,1170213.18,1170213.18,0.0,0.0,0.0,1
14257,592,1170213.18,1170213.18,0.0,236605.22,1406818.41,1
14258,592,1798215.73,1798215.73,0.0,0.0,0.0,1
14259,592,1798215.73,1798215.73,0.0,404840.02,2203055.75,1
14260,592,157272.13,157272.13,0.0,0.0,0.0,1
14261,592,157272.13,157272.13,0.0,957665.04,1114937.17,1
14262,593,272776.59,272776.59,0.0,0.0,0.0,1
14263,593,272776.59,272776.59,0.0,579980.59,852757.18,1
14264,593,125146.75,125146.75,0.0,0.0,0.0,1
14265,593,125146.75,125146.75,0.0,1820417.69,1945564.44,1
14266,594,335071.5,335071.5,0.0,0.0,0.0,1
14267,594,335071.5,335071.5,0.0,0.0,335071.5,1
14268,594,1592602.27,1592602.27,0.0,0.0,0.0,1
14269,594,1592602.27,1592602.27,0.0,561920.93,2154523.2,1
14270,594,389250.9,389250.9,0.0,0.0,0.0,1
14271,594,389250.9,389250.9,0.0,252962.03,642212.93,1
14272,594,217357.58,217357.58,0.0,0.0,0.0,1
14273,594,217357.58,217357.58,0.0,8844811.88,9062169.46,1
14274,594,28936.11,28936.11,0.0,0.0,0.0,1
14275,594,28936.11,28936.11,0.0,1565152.93,1594089.04,1
14276,595,236914.77,236914.77,0.0,0.0,0.0,1
14277,595,236914.77,236914.77,0.0,175716.84,412631.61,1
14278,595,553124.56,553124.56,0.0,0.0,0.0,1
14279,595,553124.56,553124.56,0.0,1939614.63,2492739.18,1
14280,595,2209035.37,2209035.37,0.0,0.0,0.0,1
14281,595,2209035.37,2209035.37,0.0,124117.1,2333152.48,1
14282,595,816452.19,816452.19,0.0,0.0,0.0,1
14283,595,816452.19,816452.19,0.0,1218091.0,2034543.19,1
14284,595,335094.53,335094.53,0.0,0.0,0.0,1
14285,595,335094.53,335094.53,0.0,2507566.66,2842661.18,1
14286,595,76732.89,76732.89,0.0,0.0,0.0,1
14287,595,76732.89,76732.89,0.0,337482.64,414215.54,1
14288,596,434401.5,434401.5,0.0,0.0,0.0,1
14289,596,434401.5,434401.5,0.0,542289.09,976690.59,1
14290,596,196385.55,196385.55,0.0,0.0,0.0,1
14291,596,196385.55,196385.55,0.0,0.0,196385.55,1
14292,596,381247.3,381247.3,0.0,0.0,0.0,1
14293,596,381247.3,381247.3,0.0,392496.79,773744.09,1
14294,596,204721.27,204721.27,0.0,0.0,0.0,1
14295,596,204721.27,204721.27,0.0,0.0,204721.27,1
14296,597,1015051.7,1015051.7,0.0,0.0,0.0,1
14297,597,1015051.7,1015051.7,0.0,267402.3,1282454.0,1
14298,597,517183.38,517183.38,0.0,0.0,0.0,1
14299,597,517183.38,517183.38,0.0,0.0,517183.38,1
14300,597,88099.88,88099.88,0.0,0.0,0.0,1
14301,597,88099.88,88099.88,0.0,949442.18,1037542.06,1
14302,598,453699.35,453699.35,0.0,0.0,0.0,1
14303,598,453699.35,453699.35,0.0,1321758.82,1775458.17,1
14304,598,5566368.02,5566368.02,0.0,0.0,0.0,1
14305,598,5566368.02,5566368.02,0.0,105580.9,5671948.92,1
14306,599,697652.19,697652.19,0.0,0.0,0.0,1
14307,599,697652.19,697652.19,0.0,0.0,697652.19,1
14308,599,1074.81,1074.81,0.0,0.0,0.0,1
14309,599,1074.81,1074.81,0.0,0.0,1074.81,1
14310,599,306675.37,306675.37,0.0,0.0,0.0,1
14311,599,306675.37,306675.37,0.0,3566083.7,3872759.07,1
14312,600,3455440.17,3455440.17,0.0,0.0,0.0,1
14313,600,3455440.17,3455440.17,0.0,333449.12,3788889.29,1
14314,600,612229.86,612229.86,0.0,0.0,0.0,1
14315,600,612229.86,612229.86,0.0,2275776.03,2888005.89,1
14316,600,49434.25,49434.25,0.0,0.0,0.0,1
14317,600,49434.25,49434.25,0.0,0.0,49434.25,1
14318,600,2095699.93,2095699.93,0.0,0.0,0.0,1
14319,600,2095699.93,2095699.93,0.0,0.0,2095699.93,1
14320,600,1158070.88,1158070.88,0.0,0.0,0.0,1
14321,600,1158070.88,1158070.88,0.0,0.0,1158070.88,1
14322,600,983417.49,983417.49,0.0,0.0,0.0,1
14323,600,983417.49,983417.49,0.0,0.0,983417.49,1
14324,600,7363709.23,7363709.23,0.0,0.0,0.0,1
14325,600,7363709.23,7363709.23,0.0,0.0,7363709.23,1
14326,600,540154.62,540154.62,0.0,0.0,0.0,1
14327,600,540154.62,540154.62,0.0,533832.92,1073987.54,1
14328,600,1649039.58,1649039.58,0.0,0.0,0.0,1
14329,600,1649039.58,1649039.58,0.0,1970152.93,3619192.51,1
14330,601,414973.48,414973.48,0.0,0.0,0.0,1
14331,601,414973.48,414973.48,0.0,331305.86,746279.34,1
14332,601,93253.25,93253.25,0.0,0.0,0.0,1
14333,601,93253.25,93253.25,0.0,186617.76,279871.01,1
14334,601,1054244.29,1054244.29,0.0,0.0,0.0,1
14335,601,1054244.29,1054244.29,0.0,944153.97,1998398.26,1
14336,601,74854.93,74854.93,0.0,0.0,0.0,1
14337,601,74854.93,74854.93,0.0,8622604.94,8697459.86,1
14338,601,98099.07,98099.07,0.0,0.0,0.0,1
14339,601,98099.07,98099.07,0.0,0.0,98099.07,1
14340,602,1976666.45,1976666.45,0.0,0.0,0.0,1
14341,602,1976666.45,1976666.45,0.0,0.0,1976666.45,1
14342,602,274125.77,274125.77,0.0,0.0,0.0,1
14343,602,274125.77,274125.77,0.0,0.0,274125.77,1
14344,602,232185.56,232185.56,0.0,0.0,0.0,1
14345,602,232185.56,232185.56,0.0,6053983.22,6286168.78,1
14346,602,366014.33,366014.33,0.0,0.0,0.0,1
14347,602,366014.33,366014.33,0.0,3543787.25,3909801.59,1
14348,603,1263340.66,1263340.66,0.0,0.0,0.0,1
14349,603,1263340.66,1263340.66,0.0,4780628.29,6043968.95,1
14350,603,1778520.7,1778520.7,0.0,0.0,0.0,1
14351,603,1778520.7,1778520.7,0.0,0.0,1778520.7,1
14352,603,39247.74,39247.74,0.0,0.0,0.0,1
14353,603,39247.74,39247.74,0.0,3972842.93,4012090.67,1
14354,603,2319926.01,2319926.01,0.0,0.0,0.0,1
14355,603,2319926.01,2319926.01,0.0,843706.68,3163632.69,1
14356,603,4099382.36,4099382.36,0.0,0.0,0.0,1
14357,603,4099382.36,4099382.36,0.0,0.0,4099382.36,1
14358,603,158879.1,158879.1,0.0,0.0,0.0,1
14359,603,158879.1,158879.1,0.0,751402.72,910281.82,1
14360,604,714218.48,714218.48,0.0,0.0,0.0,1
14361,604,714218.48,714218.48,0.0,106940.83,821159.31,1
14362,604,277582.53,277582.53,0.0,0.0,0.0,1
14363,604,277582.53,277582.53,0.0,0.0,277582.53,1
14364,604,4672401.04,4672401.04,0.0,0.0,0.0,1
14365,604,4672401.04,4672401.04,0.0,13043.09,4685444.13,1
14366,604,203848.61,203848.61,0.0,0.0,0.0,1
14367,604,203848.61,203848.61,0.0,188810.39,392659.0,1
14368,605,247877.03,247877.03,0.0,0.0,0.0,1
14369,605,247877.03,247877.03,0.0,283820.59,531697.62,1
14370,605,1555182.41,1555182.41,0.0,0.0,0.0,1
14371,605,1555182.41,1555182.41,0.0,76405.76,1631588.17,1
14372,605,222213.27,222213.27,0.0,0.0,0.0,1
14373,605,222213.27,222213.27,0.0,93400.12,315613.39,1
14374,605,251118.04,251118.04,0.0,0.0,0.0,1
14375,605,251118.04,251118.04,0.0,0.0,251118.04,1
14376,605,147230.63,147230.63,0.0,0.0,0.0,1
14377,605,147230.63,147230.63,0.0,0.0,147230.63,1
14378,605,504532.72,504532.72,0.0,0.0,0.0,1
14379,605,504532.72,504532.72,0.0,0.0,504532.72,1
14380,605,269692.53,269692.53,0.0,0.0,0.0,1
14381,605,269692.53,269692.53,0.0,2248741.77,2518434.3,1
14382,605,2011285.35,2011285.35,0.0,0.0,0.0,1
14383,605,2011285.35,2011285.35,0.0,19199.23,2030484.57,1
14384,606,3973479.44,3973479.44,0.0,0.0,0.0,1
14385,606,3973479.44,3973479.44,0.0,2036641.34,6010120.78,1
14386,606,2582642.18,2582642.18,0.0,0.0,0.0,1
14387,606,2582642.18,2582642.18,0.0,0.0,2582642.18,1
14388,606,455788.55,455788.55,0.0,0.0,0.0,1
14389,606,455788.55,455788.55,0.0,0.0,455788.55,1
14390,606,57588.67,57588.67,0.0,0.0,0.0,1
14391,606,57588.67,57588.67,0.0,1478438.05,1536026.72,1
14392,606,1026684.46,1026684.46,0.0,0.0,0.0,1
14393,606,1026684.46,1026684.46,0.0,59926.13,1086610.59,1
14394,606,6575903.12,6575903.12,0.0,0.0,0.0,1
14395,606,6575903.12,6575903.12,0.0,332252.21,6908155.33,1
14396,606,228803.98,228803.98,0.0,0.0,0.0,1
14397,606,228803.98,228803.98,0.0,0.0,228803.98,1
14398,607,265680.73,265680.73,0.0,0.0,0.0,1
14399,607,265680.73,265680.73,0.0,71851.62,337532.35,1
14400,607,243348.28,243348.28,0.0,0.0,0.0,1
14401,607,243348.28,243348.28,0.0,0.0,243348.28,1
14402,607,56888.23,56888.23,0.0,0.0,0.0,1
14403,607,56888.23,56888.23,0.0,0.0,56888.23,1
14404,607,135428.39,135428.39,0.0,0.0,0.0,1
14405,607,135428.39,135428.39,0.0,538415.4,673843.78,1
14406,608,388171.95,388171.95,0.0,0.0,0.0,1
14407,608,388171.95,388171.95,0.0,0.0,388171.95,1
14408,608,27985.73,27985.73,0.0,0.0,0.0,1
14409,608,27985.73,27985.73,0.0,5079508.41,5107494.15,1
14410,608,353094.9,353094.9,0.0,0.0,0.0,1
14411,608,353094.9,353094.9,0.0,9099.34,362194.24,1
14412,608,4716307.48,4716307.48,0.0,0.0,0.0,1
14413,608,4716307.48,4716307.48,0.0,0.0,4716307.48,1
14414,608,136331.05,136331.05,0.0,0.0,0.0,1
14415,608,136331.05,136331.05,0.0,0.0,136331.05,1
14416,608,10000000.0,10780687.45,780687.45,0.0,0.0,1
14417,608,10000000.0,10000000.0,0.0,0.0,10000000.0,1
14418,608,780687.45,780687.45,0.0,0.0,0.0,1
14419,608,780687.45,780687.45,0.0,564595.45,1345282.89,1
14420,608,277048.48,277048.48,0.0,0.0,0.0,1
14421,608,277048.48,277048.48,0.0,0.0,277048.48,1
14422,609,112363.33,112363.33,0.0,0.0,0.0,1
14423,609,112363.33,112363.33,0.0,295341.76,407705.09,1
14424,609,228706.19,228706.19,0.0,0.0,0.0,1
14425,609,228706.19,228706.19,0.0,118230.46,346936.65,1
14426,609,564263.94,564263.94,0.0,0.0,0.0,1
14427,609,564263.94,564263.94,0.0,1087753.58,1652017.52,1
14428,609,76133.19,76133.19,0.0,0.0,0.0,1
14429,609,76133.19,76133.19,0.0,0.0,76133.19,1
14430,610,493538.8,493538.8,0.0,0.0,0.0,1
14431,610,493538.8,493538.8,0.0,341590.52,835129.32,1
14432,610,633459.44,633459.44,0.0,0.0,0.0,1
14433,610,633459.44,633459.44,0.0,0.0,633459.44,1
14434,610,528149.74,528149.74,0.0,0.0,0.0,1
14435,610,528149.74,528149.74,0.0,0.0,528149.74,1
14436,610,33964.87,33964.87,0.0,0.0,0.0,1
14437,610,33964.87,33964.87,0.0,0.0,33964.87,1
14438,610,646676.42,646676.42,0.0,0.0,0.0,1
14439,610,646676.42,646676.42,0.0,111156.33,757832.75,1
14440,610,298754.96,298754.96,0.0,0.0,0.0,1
14441,610,298754.96,298754.96,0.0,1865811.93,2164566.89,1
14442,611,49965.92,49965.92,0.0,0.0,0.0,1
14443,611,49965.92,49965.92,0.0,113444.65,163410.57,1
14444,611,40873.25,40873.25,0.0,0.0,0.0,1
14445,611,40873.25,40873.25,0.0,905220.62,946093.88,1
14446,611,904338.88,904338.88,0.0,0.0,0.0,1
14447,611,904338.88,904338.88,0.0,0.0,904338.88,1
14448,611,582725.12,582725.12,0.0,0.0,0.0,1
14449,611,582725.12,582725.12,0.0,1066408.36,1649133.48,1
14450,611,59649.33,59649.33,0.0,0.0,0.0,1
14451,611,59649.33,59649.33,0.0,807552.55,867201.88,1
14452,611,1418168.85,1418168.85,0.0,0.0,0.0,1
14453,611,1418168.85,1418168.85,0.0,10398440.86,11816609.71,1
14454,611,451663.55,451663.55,0.0,0.0,0.0,1
14455,611,451663.55,451663.55,0.0,95658.45,547322.01,1
14456,612,125216.91,125216.91,0.0,0.0,0.0,1
14457,612,125216.91,125216.91,0.0,0.0,125216.91,1
14458,612,1023189.9,1023189.9,0.0,0.0,0.0,1
14459,612,1023189.9,1023189.9,0.0,66259.25,1089449.14,1
14460,612,2082884.49,2082884.49,0.0,0.0,0.0,1
14461,612,2082884.49,2082884.49,0.0,3261945.96,5344830.44,1
14462,612,49423.31,49423.31,0.0,0.0,0.0,1
14463,612,49423.31,49423.31,0.0,314742.75,364166.06,1
14464,612,11155.45,11155.45,0.0,0.0,0.0,1
14465,612,11155.45,11155.45,0.0,1208791.84,1219947.29,1
14466,612,346183.99,346183.99,0.0,0.0,0.0,1
14467,612,346183.99,346183.99,0.0,115683.41,461867.4,1
14468,613,1425062.97,1425062.97,0.0,0.0,0.0,1
14469,613,1425062.97,1425062.97,0.0,0.0,1425062.97,1
14470,613,980310.0,980310.0,0.0,0.0,0.0,1
14471,613,980310.0,980310.0,0.0,0.0,980310.0,1
14472,613,393699.17,393699.17,0.0,0.0,0.0,1
14473,613,393699.17,393699.17,0.0,46379.95,440079.12,1
14474,613,170486.7,170486.7,0.0,0.0,0.0,1
14475,613,170486.7,170486.7,0.0,337632.83,508119.54,1
14476,613,1892137.66,1892137.66,0.0,0.0,0.0,1
14477,613,1892137.66,1892137.66,0.0,200578.99,2092716.65,1
14478,613,1005365.24,1005365.24,0.0,0.0,0.0,1
14479,613,1005365.24,1005365.24,0.0,1698044.17,2703409.41,1
14480,613,2155569.91,2155569.91,0.0,0.0,0.0,1
14481,613,2155569.91,2155569.91,0.0,0.0,2155569.91,1
14482,613,51589.87,51589.87,0.0,0.0,0.0,1
14483,613,51589.87,51589.87,0.0,0.0,51589.87,1
14484,613,327791.14,327791.14,0.0,0.0,0.0,1
14485,613,327791.14,327791.14,0.0,175013.26,502804.4,1
14486,613,86002.09,86002.09,0.0,0.0,0.0,1
14487,613,86002.09,86002.09,0.0,0.0,86002.09,1
14488,614,309061.5,309061.5,0.0,0.0,0.0,1
14489,614,309061.5,309061.5,0.0,218006.55,527068.05,1
14490,614,2739248.3,2739248.3,0.0,0.0,0.0,1
14491,614,2739248.3,2739248.3,0.0,15505667.41,18244915.71,1
14492,614,424700.99,424700.99,0.0,0.0,0.0,1
14493,614,424700.99,424700.99,0.0,646139.13,1070840.13,1
14494,614,1760546.42,1760546.42,0.0,0.0,0.0,1
14495,614,1760546.42,1760546.42,0.0,0.0,1760546.42,1
14496,614,797235.09,797235.09,0.0,0.0,0.0,1
14497,614,797235.09,797235.09,0.0,79626.98,876862.07,1
14498,614,4212682.84,4212682.84,0.0,0.0,0.0,1
14499,614,4212682.84,4212682.84,0.0,9728.68,4222411.52,1
14500,614,125464.46,125464.46,0.0,0.0,0.0,1
14501,614,125464.46,125464.46,0.0,0.0,125464.46,1
14502,614,281087.01,281087.01,0.0,0.0,0.0,1
14503,614,281087.01,281087.01,0.0,92828.21,373915.22,1
14504,615,368973.39,368973.39,0.0,0.0,0.0,1
14505,615,368973.39,368973.39,0.0,131867.63,500841.01,1
14506,615,75113.49,75113.49,0.0,0.0,0.0,1
14507,615,75113.49,75113.49,0.0,2401380.3,2476493.79,1
14508,615,56510.5,56510.5,0.0,0.0,0.0,1
14509,615,56510.5,56510.5,0.0,4455203.05,4511713.55,1
14510,615,8931550.69,8931550.69,0.0,0.0,0.0,1
14511,615,8931550.69,8931550.69,0.0,483741.09,9415291.78,1
14512,616,89846.18,89846.18,0.0,0.0,0.0,1
14513,616,89846.18,89846.18,0.0,5747984.77,5837830.95,1
14514,616,7240965.96,7240965.96,0.0,0.0,0.0,1
14515,616,7240965.96,7240965.96,0.0,0.0,7240965.96,1
14516,616,1265656.44,1265656.44,0.0,0.0,0.0,1
14517,616,1265656.44,1265656.44,0.0,653351.54,1919007.98,1
14518,617,10000000.0,42542664.27,32542664.27,0.0,0.0,1
14519,617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
14520,617,10000000.0,32542664.27,22542664.27,0.0,0.0,1
14521,617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
14522,617,10000000.0,22542664.27,12542664.27,0.0,0.0,1
14523,617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
14524,617,10000000.0,12542664.27,2542664.27,0.0,0.0,1
14525,617,10000000.0,10000000.0,0.0,0.0,10000000.0,1
14526,617,2542664.27,2542664.27,2542664.27,0.0,0.0,1
14527,617,0.0,0.0,0.0,0.0,0.0,1
14528,617,621034.85,621034.85,0.0,0.0,0.0,1
14529,617,621034.85,621034.85,0.0,0.0,621034.85,1
14530,617,1013208.77,1013208.77,0.0,0.0,0.0,1
14531,617,1013208.77,1013208.77,0.0,0.0,1013208.77,1
14532,617,1398166.84,1398166.84,0.0,0.0,0.0,1
14533,617,1398166.84,1398166.84,0.0,66095.91,1464262.75,1
14534,618,34473.07,34473.07,0.0,0.0,0.0,1
14535,618,34473.07,34473.07,0.0,17653.89,52126.95,1
14536,618,153870.09,153870.09,0.0,0.0,0.0,1
14537,618,153870.09,153870.09,0.0,333695.5,487565.59,1
14538,618,114483.78,114483.78,0.0,0.0,0.0,1
14539,618,114483.78,114483.78,0.0,780631.49,895115.27,1
14540,618,1743864.1,1743864.1,0.0,0.0,0.0,1
14541,618,1743864.1,1743864.1,0.0,145959.55,1889823.65,1
14542,619,293470.64,293470.64,0.0,0.0,0.0,1
14543,619,293470.64,293470.64,0.0,7670124.43,7963595.07,1
14544,619,347893.16,347893.16,0.0,0.0,0.0,1
14545,619,347893.16,347893.16,0.0,0.0,347893.16,1
14546,619,1289142.33,1289142.33,0.0,0.0,0.0,1
14547,619,1289142.33,1289142.33,0.0,21580.17,1310722.5,1
14548,619,595854.2,595854.2,0.0,0.0,0.0,1
14549,619,595854.2,595854.2,0.0,1794660.91,2390515.11,1
14550,619,418971.0,418971.0,0.0,0.0,0.0,1
14551,619,418971.0,418971.0,0.0,2234184.24,2653155.23,1
14552,619,2341474.44,2341474.44,0.0,0.0,0.0,1
14553,619,2341474.44,2341474.44,0.0,18780.15,2360254.6,1
14554,619,945131.71,945131.71,0.0,0.0,0.0,1
14555,619,945131.71,945131.71,0.0,0.0,945131.71,1
14556,620,295205.08,295205.08,0.0,0.0,0.0,1
14557,620,295205.08,295205.08,0.0,55972.48,351177.56,1
14558,620,161272.92,161272.92,0.0,0.0,0.0,1
14559,620,161272.92,161272.92,0.0,783850.08,945123.0,1
14560,620,260408.9,260408.9,0.0,0.0,0.0,1
14561,620,260408.9,260408.9,0.0,0.0,260408.9,1
14562,620,18405.16,18405.16,0.0,0.0,0.0,1
14563,620,18405.16,18405.16,0.0,803683.91,822089.07,1
14564,621,348751.45,348751.45,0.0,0.0,0.0,1
14565,621,348751.45,348751.45,0.0,698.29,349449.75,1
14566,621,6961359.11,6961359.11,0.0,0.0,0.0,1
14567,621,6961359.11,6961359.11,0.0,1734492.77,8695851.88,1
14568,621,425861.93,425861.93,0.0,0.0,0.0,1
14569,621,425861.93,425861.93,0.0,203280.85,629142.78,1
14570,621,2060748.45,2060748.45,0.0,0.0,0.0,1
14571,621,2060748.45,2060748.45,0.0,0.0,2060748.45,1
14572,621,1077146.94,1077146.94,0.0,0.0,0.0,1
14573,621,1077146.94,1077146.94,0.0,6485.28,1083632.22,1
14574,621,3582885.46,3582885.46,0.0,0.0,0.0,1
14575,621,3582885.46,3582885.46,0.0,104200.92,3687086.37,1
14576,621,3054359.4,3054359.4,0.0,0.0,0.0,1
14577,621,3054359.4,3054359.4,0.0,1537363.06,4591722.45,1
14578,621,6038051.03,6038051.03,0.0,0.0,0.0,1
14579,621,6038051.03,6038051.03,0.0,741636.76,6779687.79,1
14580,621,662104.87,662104.87,0.0,0.0,0.0,1
14581,621,662104.87,662104.87,0.0,532995.06,1195099.93,1
14582,622,668273.94,668273.94,0.0,0.0,0.0,1
14583,622,668273.94,668273.94,0.0,619362.81,1287636.75,1
14584,622,165547.54,165547.54,0.0,0.0,0.0,1
14585,622,165547.54,165547.54,0.0,0.0,165547.54,1
14586,623,58050.78,58050.78,0.0,0.0,0.0,1
14587,623,58050.78,58050.78,0.0,0.0,58050.78,1
14588,623,67128.33,67128.33,0.0,0.0,0.0,1
14589,623,67128.33,67128.33,0.0,623880.13,691008.45,1
14590,623,296156.97,296156.97,0.0,0.0,0.0,1
14591,623,296156.97,296156.97,0.0,1385822.34,1681979.31,1
14592,624,10000000.0,12626957.79,2626957.79,0.0,0.0,1
14593,624,10000000.0,10000000.0,0.0,24439.23,10024439.23,1
14594,624,2626957.79,2626957.79,0.0,0.0,0.0,1
14595,624,2626957.79,2626957.79,0.0,882527.7,3509485.49,1
14596,624,69912.57,69912.57,0.0,0.0,0.0,1
14597,624,69912.57,69912.57,0.0,13393300.5,13463213.07,1
14598,624,24366.07,24366.07,0.0,0.0,0.0,1
14599,624,24366.07,24366.07,0.0,8949.48,33315.54,1
14600,624,932304.24,932304.24,0.0,0.0,0.0,1
14601,624,932304.24,932304.24,0.0,365545.21,1297849.45,1
14602,625,6870369.62,6870369.62,0.0,0.0,0.0,1
14603,625,6870369.62,6870369.62,0.0,0.0,6870369.62,1
14604,625,2480321.85,2480321.85,0.0,0.0,0.0,1
14605,625,2480321.85,2480321.85,0.0,42477.24,2522799.09,1
14606,625,2654302.46,2654302.46,0.0,0.0,0.0,1
14607,625,2654302.46,2654302.46,0.0,1429770.91,4084073.37,1
14608,625,10000000.0,13020974.53,3020974.53,0.0,0.0,1
14609,625,10000000.0,10000000.0,0.0,2160858.93,12160858.93,1
14610,625,3020974.53,3020974.53,0.0,0.0,0.0,1
14611,625,3020974.53,3020974.53,0.0,943032.19,3964006.72,1
14612,625,259103.16,259103.16,0.0,0.0,0.0,1
14613,625,259103.16,259103.16,0.0,15446.58,274549.74,1
14614,625,58924.16,58924.16,0.0,0.0,0.0,1
14615,625,58924.16,58924.16,0.0,0.0,58924.16,1
14616,625,20278.62,20278.62,0.0,0.0,0.0,1
14617,625,20278.62,20278.62,0.0,12454.77,32733.39,1
14618,625,249749.05,249749.05,0.0,0.0,0.0,1
14619,625,249749.05,249749.05,0.0,0.0,249749.05,1
14620,625,367631.15,367631.15,0.0,0.0,0.0,1
14621,625,367631.15,367631.15,0.0,0.0,367631.15,1
14622,625,1040303.44,1040303.44,0.0,0.0,0.0,1
14623,625,1040303.44,1040303.44,0.0,1794359.1,2834662.54,1
14624,625,2571605.04,2571605.04,0.0,0.0,0.0,1
14625,625,2571605.04,2571605.04,0.0,7177484.07,9749089.11,1
14626,626,55740.39,55740.39,0.0,0.0,0.0,1
14627,626,55740.39,55740.39,0.0,1659141.34,1714881.73,1
14628,626,44577.32,44577.32,0.0,0.0,0.0,1
14629,626,44577.32,44577.32,0.0,61298.8,105876.12,1
14630,626,32382.31,32382.31,0.0,0.0,0.0,1
14631,626,32382.31,32382.31,0.0,0.0,32382.31,1
14632,627,953529.64,953529.64,0.0,0.0,0.0,1
14633,627,953529.64,953529.64,0.0,0.0,953529.64,1
14634,627,2756011.78,2756011.78,0.0,0.0,0.0,1
14635,627,2756011.78,2756011.78,0.0,148471.56,2904483.35,1
14636,628,99165.12,99165.12,0.0,0.0,0.0,1
14637,628,99165.12,99165.12,0.0,58926.37,158091.49,1
14638,628,385207.12,385207.12,0.0,0.0,0.0,1
14639,628,385207.12,385207.12,0.0,0.0,385207.12,1
14640,628,709950.57,709950.57,0.0,0.0,0.0,1
14641,628,709950.57,709950.57,0.0,0.0,709950.57,1
14642,629,8488865.83,8488865.83,0.0,0.0,0.0,1
14643,629,8488865.83,8488865.83,0.0,0.0,8488865.83,1
14644,629,114253.58,114253.58,0.0,0.0,0.0,1
14645,629,114253.58,114253.58,0.0,0.0,114253.58,1
14646,629,892213.56,892213.56,0.0,0.0,0.0,1
14647,629,892213.56,892213.56,0.0,775015.13,1667228.69,1
14648,629,1650.08,1650.08,0.0,0.0,0.0,1
14649,629,1650.08,1650.08,0.0,0.0,1650.08,1
14650,629,7922.98,7922.98,0.0,0.0,0.0,1
14651,629,7922.98,7922.98,0.0,0.0,7922.98,1
14652,629,93884.26,93884.26,0.0,0.0,0.0,1
14653,629,93884.26,93884.26,0.0,1439275.59,1533159.85,1
14654,629,19527.35,19527.35,0.0,0.0,0.0,1
14655,629,19527.35,19527.35,0.0,676072.2,695599.55,1
14656,629,547672.2,547672.2,0.0,0.0,0.0,1
14657,629,547672.2,547672.2,0.0,241648.88,789321.08,1
14658,629,2433009.28,2433009.28,0.0,0.0,0.0,1
14659,629,2433009.28,2433009.28,0.0,0.0,2433009.28,1
14660,629,1051018.15,1051018.15,0.0,0.0,0.0,1
14661,629,1051018.15,1051018.15,0.0,0.0,1051018.15,1
14662,630,728256.03,728256.03,0.0,0.0,0.0,1
14663,630,728256.03,728256.03,0.0,739449.0,1467705.03,1
14664,630,17484.29,17484.29,0.0,0.0,0.0,1
14665,630,17484.29,17484.29,0.0,0.0,17484.29,1
14666,631,696575.46,696575.46,0.0,0.0,0.0,1
14667,631,696575.46,696575.46,0.0,0.0,696575.46,1
14668,631,341.3,341.3,0.0,0.0,0.0,1
14669,631,341.3,341.3,0.0,135440.48,135781.78,1
14670,631,2391612.36,2391612.36,0.0,0.0,0.0,1
14671,631,2391612.36,2391612.36,0.0,7064207.13,9455819.49,1
14672,631,952234.12,952234.12,0.0,0.0,0.0,1
14673,631,952234.12,952234.12,0.0,0.0,952234.12,1
14674,631,10000000.0,13120690.98,3120690.98,0.0,0.0,1
14675,631,10000000.0,10000000.0,0.0,1852708.45,11852708.45,1
14676,631,3120690.98,3120690.98,0.0,0.0,0.0,1
14677,631,3120690.98,3120690.98,0.0,3881444.6,7002135.58,1
14678,632,480404.03,480404.03,0.0,0.0,0.0,1
14679,632,480404.03,480404.03,0.0,40564.78,520968.81,1
14680,632,52541.42,52541.42,0.0,0.0,0.0,1
14681,632,52541.42,52541.42,0.0,0.0,52541.42,1
14682,632,407347.84,407347.84,0.0,0.0,0.0,1
14683,632,407347.84,407347.84,0.0,3247566.78,3654914.62,1
14684,632,82209.71,82209.71,0.0,0.0,0.0,1
14685,632,82209.71,82209.71,0.0,841367.51,923577.22,1
14686,633,75480.15,75480.15,0.0,0.0,0.0,1
14687,633,75480.15,75480.15,0.0,0.0,75480.15,1
14688,633,4128853.75,4128853.75,0.0,0.0,0.0,1
14689,633,4128853.75,4128853.75,0.0,13982778.91,18111632.66,1
14690,633,405400.26,405400.26,0.0,0.0,0.0,1
14691,633,405400.26,405400.26,0.0,707011.54,1112411.81,1
14692,633,125107.12,125107.12,0.0,0.0,0.0,1
14693,633,125107.12,125107.12,0.0,0.0,125107.12,1
14694,634,114864.37,114864.37,0.0,0.0,0.0,1
14695,634,114864.37,114864.37,0.0,0.0,114864.37,1
14696,634,26153.82,26153.82,0.0,0.0,0.0,1
14697,634,26153.82,26153.82,0.0,0.0,26153.82,1
14698,634,215299.28,215299.28,0.0,0.0,0.0,1
14699,634,215299.28,215299.28,0.0,625774.78,841074.06,1
14700,634,9168747.51,9168747.51,0.0,0.0,0.0,1
14701,634,9168747.51,9168747.51,0.0,332348.14,9501095.65,1
14702,634,458603.07,458603.07,0.0,0.0,0.0,1
14703,634,458603.07,458603.07,0.0,118881.11,577484.18,1
14704,635,1387048.31,1387048.31,0.0,0.0,0.0,1
14705,635,1387048.31,1387048.31,0.0,3551644.77,4938693.07,1
14706,635,568918.32,568918.32,0.0,0.0,0.0,1
14707,635,568918.32,568918.32,0.0,0.0,568918.32,1
